item,overlap,report_id,utility,event_year,field,reason,question,options,page_refs,document_url,detail,reviewer,decision_value,decision_pages,matches_jev,notes,minutes_spent
155,yes,sce__r1812005_sce_psps_post_event_report_for_11_20_23_de_energization_event,SCE,2023,mbl_advance_notice,low_confidence,"Did every Medical Baseline (MBL) customer who lost power in this event have a notification delivered before their power was shut off? A delivered notification or a door-hanger visit counts even if the customer did not confirm receipt. MBL customers who were in scope but never lost power do not count. If the pages say no customers were de-energized in this event, choose not_applicable.",all_notified; some_not_notified; not_stated; not_applicable,8;9;10;21;22;28;29;30,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2023/r1812005-sce-psps-post-event-report-for-11-20-23-de-energization-event.pdf,,B,,,,,
10,yes,sce__r1812005_sce_psps_post_event_report_for_11_26_23_high_threat_event,SCE,2023,all fields,conflicting_sources,A partial correction was filed; check whether it changes any extracted value.,,,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2023/r1812005-sce-psps-post-event-report-for-11-26-23-high-threat-event.pdf,correction: https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2023/r1812005-sce-corrections-to-2023-psps-post-event-reports.pdf,B,,,,,
172,yes,sce__r1812005_sce_psps_post_event_report_for_11_26_23_high_threat_event,SCE,2023,wind_threshold_cited,low_confidence,Does the report state that observed or forecast wind speeds or gusts met or exceeded the utility's de-energization threshold or wind criterion in an area that was de-energized?,met; not_met; not_stated,8;9;10;11;12;17;18;68,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2023/r1812005-sce-psps-post-event-report-for-11-26-23-high-threat-event.pdf,,B,,,,,
11,no,sce__r1812005_sce_psps_post_event_report_for_12_9_23_de_energization_event,SCE,2023,all fields,conflicting_sources,A partial correction was filed; check whether it changes any extracted value.,,,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2023/r1812005-sce-psps-post-event-report-for-12-9-23-de-energization-event.pdf,correction: https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2023/r1812005-sce-corrections-to-2023-psps-post-event-reports.pdf,B,,,,,
98,no,sce__r1812005_sce_psps_post_event_report_for_12_9_23_de_energization_event,SCE,2023,mbl_advance_notice,low_confidence,"Did every Medical Baseline (MBL) customer who lost power in this event have a notification delivered before their power was shut off? A delivered notification or a door-hanger visit counts even if the customer did not confirm receipt. MBL customers who were in scope but never lost power do not count. If the pages say no customers were de-energized in this event, choose not_applicable.",all_notified; some_not_notified; not_stated; not_applicable,8;9;10;22;23;28;29;50,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2023/r1812005-sce-psps-post-event-report-for-12-9-23-de-energization-event.pdf,,B,,,,,
12,no,sce__r1812005_sce_psps_post_event_report_for_7_26_26_de_energization_event,SCE,2026,all fields,conflicting_sources,A partial correction was filed; check whether it changes any extracted value.,,,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2026/r1812005-sce-psps-post-event-report-for-7-26-26-de-energization-event.pdf,correction: https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2026/r1812005sce-psps-amendment-to-postevent-report-for-july-26-2026-deenergization.pdf,B,,,,,
186,no,sce__r1812005_sce_psps_post_event_report_for_7_26_26_de_energization_event,SCE,2026,mbl_advance_notice,low_confidence,"Did every Medical Baseline (MBL) customer who lost power in this event have a notification delivered before their power was shut off? A delivered notification or a door-hanger visit counts even if the customer did not confirm receipt. MBL customers who were in scope but never lost power do not count. If the pages say no customers were de-energized in this event, choose not_applicable.",all_notified; some_not_notified; not_stated; not_applicable,7;8;9;21;26;27;41;57,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2026/r1812005-sce-psps-post-event-report-for-7-26-26-de-energization-event.pdf,,B,,,,,
198,no,sce__r1812005_sce_psps_post_event_report_for_7_26_26_de_energization_event,SCE,2026,wind_threshold_cited,low_confidence,Does the report state that observed or forecast wind speeds or gusts met or exceeded the utility's de-energization threshold or wind criterion in an area that was de-energized?,met; not_met; not_stated,7;8;9;10;11;12;39;89,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2026/r1812005-sce-psps-post-event-report-for-7-26-26-de-energization-event.pdf,,B,,,,,
118,no,sce__r1812005_sce_psps_post_event_report_for_9_7_24_de_energization_event,SCE,2024,mbl_advance_notice,low_confidence,"Did every Medical Baseline (MBL) customer who lost power in this event have a notification delivered before their power was shut off? A delivered notification or a door-hanger visit counts even if the customer did not confirm receipt. MBL customers who were in scope but never lost power do not count. If the pages say no customers were de-energized in this event, choose not_applicable.",all_notified; some_not_notified; not_stated; not_applicable,8;9;10;22;23;27;28;45,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2024/r1812005-sce-psps-post-event-report-for-9-7-24-de-energization-event.pdf,,B,,,,,
13,no,sce__r1812005_sce_psps_postevent_report_for_11092023_deenergization_event,SCE,2023,all fields,conflicting_sources,A partial correction was filed; check whether it changes any extracted value.,,,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2023/r1812005-sce-psps-postevent-report-for-11092023-deenergization-event.pdf,correction: https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2023/r1812005-sce-corrections-to-2023-psps-post-event-reports.pdf,B,,,,,
105,no,sce__r1812005_sce_psps_postevent_report_for_11092023_deenergization_event,SCE,2023,mbl_advance_notice,low_confidence,"Did every Medical Baseline (MBL) customer who lost power in this event have a notification delivered before their power was shut off? A delivered notification or a door-hanger visit counts even if the customer did not confirm receipt. MBL customers who were in scope but never lost power do not count. If the pages say no customers were de-energized in this event, choose not_applicable.",all_notified; some_not_notified; not_stated; not_applicable,7;8;19;20;26;27;35;47,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2023/r1812005-sce-psps-postevent-report-for-11092023-deenergization-event.pdf,,B,,,,,
163,yes,sce__r1812005_sce_psps_postevent_report_for_112121,SCE,2021,mbl_advance_notice,low_confidence,"Did every Medical Baseline (MBL) customer who lost power in this event have a notification delivered before their power was shut off? A delivered notification or a door-hanger visit counts even if the customer did not confirm receipt. MBL customers who were in scope but never lost power do not count. If the pages say no customers were de-energized in this event, choose not_applicable.",all_notified; some_not_notified; not_stated; not_applicable,9;10;11;23;24;32;33;99,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2021/r1812005-sce-psps-postevent-report-for-112121.pdf,,B,,,,,
85,no,sce__r1812005sce_psps_post_event_report_for_61424_high_threat_event,SCE,2024,wind_threshold_cited,low_confidence,Does the report state that observed or forecast wind speeds or gusts met or exceeded the utility's de-energization threshold or wind criterion in an area that was de-energized?,met; not_met; not_stated,8;9;10;11;13;17;30;55,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2024/r1812005sce-psps-post-event-report-for-61424-high-threat-event.pdf,,B,,,,,
206,yes,sce__r1812005sce_psps_postevent_for_december_26_2024_highthreat,SCE,2024,wind_threshold_cited,low_confidence,Does the report state that observed or forecast wind speeds or gusts met or exceeded the utility's de-energization threshold or wind criterion in an area that was de-energized?,met; not_met; not_stated,8;9;10;11;12;59;60;63,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2024/r1812005sce-psps-postevent-for-december-26-2024-highthreat.pdf,,B,,,,,
274,no,sce__r1812005sce_psps_postevent_for_july_22_2026_deenergization,SCE,2026,canceled_after_notice,low_confidence,Were any customers or areas notified of a possible power shutoff in this event but then not de-energized?,yes; no; not_stated,7;8;9;19;20;28;30;39,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2026/r1812005sce-psps-postevent-for-july-22-2026-deenergization.pdf,,B,,,,,
280,no,sce__r1812005sce_psps_postevent_for_july_22_2026_deenergization,SCE,2026,mbl_advance_notice,low_confidence,"Did every Medical Baseline (MBL) customer who lost power in this event have a notification delivered before their power was shut off? A delivered notification or a door-hanger visit counts even if the customer did not confirm receipt. MBL customers who were in scope but never lost power do not count. If the pages say no customers were de-energized in this event, choose not_applicable.",all_notified; some_not_notified; not_stated; not_applicable,7;8;9;21;25;26;39;40,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2026/r1812005sce-psps-postevent-for-july-22-2026-deenergization.pdf,,B,,,,,
177,no,sce__r1812005sce_psps_postevent_for_july_22_2026_deenergization,SCE,2026,wind_threshold_cited,low_confidence,Does the report state that observed or forecast wind speeds or gusts met or exceeded the utility's de-energization threshold or wind criterion in an area that was de-energized?,met; not_met; not_stated,7;8;9;10;14;39;88;89,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2026/r1812005sce-psps-postevent-for-july-22-2026-deenergization.pdf,,B,,,,,
269,yes,sce__r1812005sce_psps_postevent_for_november_13_2024_deenergization,SCE,2024,mbl_advance_notice,low_confidence,"Did every Medical Baseline (MBL) customer who lost power in this event have a notification delivered before their power was shut off? A delivered notification or a door-hanger visit counts even if the customer did not confirm receipt. MBL customers who were in scope but never lost power do not count. If the pages say no customers were de-energized in this event, choose not_applicable.",all_notified; some_not_notified; not_stated; not_applicable,8;9;10;21;26;27;40;53,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2024/r1812005sce-psps-postevent-for-november-13-2024-deenergization.pdf,,B,,,,,
250,yes,sce__r1812005sce_psps_postevent_for_november_13_2024_deenergization,SCE,2024,wind_threshold_cited,low_confidence,Does the report state that observed or forecast wind speeds or gusts met or exceeded the utility's de-energization threshold or wind criterion in an area that was de-energized?,met; not_met; not_stated,8;9;10;11;13;18;38;39,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2024/r1812005sce-psps-postevent-for-november-13-2024-deenergization.pdf,,B,,,,,
114,no,sce__r1812005sce_psps_postevent_for_november_20_2024_deenergization,SCE,2024,mbl_advance_notice,low_confidence,"Did every Medical Baseline (MBL) customer who lost power in this event have a notification delivered before their power was shut off? A delivered notification or a door-hanger visit counts even if the customer did not confirm receipt. MBL customers who were in scope but never lost power do not count. If the pages say no customers were de-energized in this event, choose not_applicable.",all_notified; some_not_notified; not_stated; not_applicable,8;9;10;20;21;26;27;42,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2024/r1812005sce-psps-postevent-for-november-20-2024-deenergization.pdf,,B,,,,,
133,no,sce__r1812005sce_psps_postevent_for_november_5_2025_deenergization,SCE,2025,mbl_advance_notice,low_confidence,"Did every Medical Baseline (MBL) customer who lost power in this event have a notification delivered before their power was shut off? A delivered notification or a door-hanger visit counts even if the customer did not confirm receipt. MBL customers who were in scope but never lost power do not count. If the pages say no customers were de-energized in this event, choose not_applicable.",all_notified; some_not_notified; not_stated; not_applicable,8;9;10;21;25;26;31;50,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2025/sce-nov-5/r1812005sce-psps-postevent-for-november-5-2025-deenergization.pdf,,B,,,,,
199,no,sce__r1812005sce_psps_postevent_for_november_5_2025_deenergization,SCE,2025,wind_threshold_cited,low_confidence,Does the report state that observed or forecast wind speeds or gusts met or exceeded the utility's de-energization threshold or wind criterion in an area that was de-energized?,met; not_met; not_stated,8;9;10;11;12;13;19;35,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2025/sce-nov-5/r1812005sce-psps-postevent-for-november-5-2025-deenergization.pdf,,B,,,,,
16,yes,sce__r1812005sce_psps_postevent_for_october_28_2025_deenergization,SCE,2025,all fields,conflicting_sources,A partial correction was filed; check whether it changes any extracted value.,,,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2025/sce-oct-28/r1812005sce-psps-postevent-for-october-28-2025-deenergization.pdf,correction: https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2025/sce-oct-28/r1812005-sce-amendment-to-psps-post-event-for-october-28-2025-de-energization.pdf,B,,,,,
202,yes,sce__r1812005sce_psps_postevent_for_october_28_2025_deenergization,SCE,2025,mbl_advance_notice,low_confidence,"Did every Medical Baseline (MBL) customer who lost power in this event have a notification delivered before their power was shut off? A delivered notification or a door-hanger visit counts even if the customer did not confirm receipt. MBL customers who were in scope but never lost power do not count. If the pages say no customers were de-energized in this event, choose not_applicable.",all_notified; some_not_notified; not_stated; not_applicable,8;9;10;20;21;25;26;54,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2025/sce-oct-28/r1812005sce-psps-postevent-for-october-28-2025-deenergization.pdf,,B,,,,,
207,yes,sce__r1812005sce_psps_postevent_for_october_28_2025_deenergization,SCE,2025,wind_threshold_cited,low_confidence,Does the report state that observed or forecast wind speeds or gusts met or exceeded the utility's de-energization threshold or wind criterion in an area that was de-energized?,met; not_met; not_stated,8;9;10;11;12;14;19;38,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2025/sce-oct-28/r1812005sce-psps-postevent-for-october-28-2025-deenergization.pdf,,B,,,,,
121,no,sce__r1812005sce_psps_postevent_report_for_93021,SCE,2021,canceled_after_notice,low_confidence,Were any customers or areas notified of a possible power shutoff in this event but then not de-energized?,yes; no; not_stated,9;10;58;61;67,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2021/r1812005sce-psps-postevent-report-for-93021.pdf,,B,,,,,
137,no,sce__r1812005sce_psps_postevent_report_for_93021,SCE,2021,mbl_advance_notice,low_confidence,"Did every Medical Baseline (MBL) customer who lost power in this event have a notification delivered before their power was shut off? A delivered notification or a door-hanger visit counts even if the customer did not confirm receipt. MBL customers who were in scope but never lost power do not count. If the pages say no customers were de-energized in this event, choose not_applicable.",all_notified; some_not_notified; not_stated; not_applicable,9;10;20;21;22;23;61;62,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2021/r1812005sce-psps-postevent-report-for-93021.pdf,,B,,,,,
42,no,sce__sce_apr_1213_2021psps_post_event_report,SCE,2021,canceled_after_notice,no_matching_page,Were any customers or areas notified of a possible power shutoff in this event but then not de-energized?,yes; no; not_stated,,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2021/sce-apr-1213-2021psps-post-event-report.pdf,,B,,,,,
108,no,sce__sce_apr_1213_2021psps_post_event_report,SCE,2021,mbl_advance_notice,low_confidence,"Did every Medical Baseline (MBL) customer who lost power in this event have a notification delivered before their power was shut off? A delivered notification or a door-hanger visit counts even if the customer did not confirm receipt. MBL customers who were in scope but never lost power do not count. If the pages say no customers were de-energized in this event, choose not_applicable.",all_notified; some_not_notified; not_stated; not_applicable,9;34,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2021/sce-apr-1213-2021psps-post-event-report.pdf,,B,,,,,
43,no,sce__sce_esrb_8_report_dec_29_2018_jan1_2019,SCE,2019,canceled_after_notice,no_matching_page,Were any customers or areas notified of a possible power shutoff in this event but then not de-energized?,yes; no; not_stated,,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sce-esrb-8-report-dec-29-2018-jan1-2019.pdf,,B,,,,,
281,no,sce__sce_esrb_8_report_dec_29_2018_jan1_2019,SCE,2019,complaints_reported,low_confidence,How many complaints does the report say were received about this PSPS event?,one_or_more; zero; not_stated,7;8,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sce-esrb-8-report-dec-29-2018-jan1-2019.pdf,,B,,,,,
44,no,sce__sce_esrb_8_report_dec_29_2018_jan1_2019,SCE,2019,mbl_advance_notice,no_matching_page,"Did every Medical Baseline (MBL) customer who lost power in this event have a notification delivered before their power was shut off? A delivered notification or a door-hanger visit counts even if the customer did not confirm receipt. MBL customers who were in scope but never lost power do not count. If the pages say no customers were de-energized in this event, choose not_applicable.",all_notified; some_not_notified; not_stated; not_applicable,,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sce-esrb-8-report-dec-29-2018-jan1-2019.pdf,,B,,,,,
169,no,sce__sce_esrb_8_report_dec_29_2018_jan1_2019,SCE,2019,wind_threshold_cited,low_confidence,Does the report state that observed or forecast wind speeds or gusts met or exceeded the utility's de-energization threshold or wind criterion in an area that was de-energized?,met; not_met; not_stated,3;4;7,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sce-esrb-8-report-dec-29-2018-jan1-2019.pdf,,B,,,,,
45,no,sce__sce_esrb_8_report_regarding_november_5_through_november_13_2018,SCE,2018,canceled_after_notice,no_matching_page,Were any customers or areas notified of a possible power shutoff in this event but then not de-energized?,yes; no; not_stated,,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sce-esrb-8-report-regarding-november-5-through-november-13-2018.pdf,,B,,,,,
46,no,sce__sce_esrb_8_report_regarding_november_5_through_november_13_2018,SCE,2018,mbl_advance_notice,no_matching_page,"Did every Medical Baseline (MBL) customer who lost power in this event have a notification delivered before their power was shut off? A delivered notification or a door-hanger visit counts even if the customer did not confirm receipt. MBL customers who were in scope but never lost power do not count. If the pages say no customers were de-energized in this event, choose not_applicable.",all_notified; some_not_notified; not_stated; not_applicable,,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sce-esrb-8-report-regarding-november-5-through-november-13-2018.pdf,,B,,,,,
156,no,sce__sce_esrb_8_report_regarding_november_5_through_november_13_2018,SCE,2018,wind_threshold_cited,low_confidence,Does the report state that observed or forecast wind speeds or gusts met or exceeded the utility's de-energization threshold or wind criterion in an area that was de-energized?,met; not_met; not_stated,3;4;5;6;10,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019-and-earlier/sce-esrb-8-report-regarding-november-5-through-november-13-2018.pdf,,B,,,,,
227,yes,sce__sce_jun_25_28_2020_psps_post_event_report,SCE,2020,claims_reported,low_confidence,How many claims does the report say were filed against the utility because of this PSPS event?,one_or_more; zero; not_stated,3;4;7;8,https://www.cpuc.ca.gov/-/media/cpuc-website/files/uploadedfiles/cpucwebsite/content/news_room/newsupdates/2020/sce-jun-25-28-2020-psps-post-event-report.pdf,,B,,,,,
270,yes,sce__sce_jun_25_28_2020_psps_post_event_report,SCE,2020,wind_threshold_cited,low_confidence,Does the report state that observed or forecast wind speeds or gusts met or exceeded the utility's de-energization threshold or wind criterion in an area that was de-energized?,met; not_met; not_stated,3;4;5;9,https://www.cpuc.ca.gov/-/media/cpuc-website/files/uploadedfiles/cpucwebsite/content/news_room/newsupdates/2020/sce-jun-25-28-2020-psps-post-event-report.pdf,,B,,,,,
237,no,sce__sce_may_27_30_2020_psps_post_event_report,SCE,2020,claims_reported,low_confidence,How many claims does the report say were filed against the utility because of this PSPS event?,one_or_more; zero; not_stated,3;4;7;8,https://www.cpuc.ca.gov/-/media/cpuc-website/files/uploadedfiles/cpucwebsite/content/news_room/newsupdates/2020/sce-may-27-30-2020-psps-post-event-report.pdf,,B,,,,,
282,no,sce__sce_may_27_30_2020_psps_post_event_report,SCE,2020,wind_threshold_cited,low_confidence,Does the report state that observed or forecast wind speeds or gusts met or exceeded the utility's de-energization threshold or wind criterion in an area that was de-energized?,met; not_met; not_stated,3;4;5,https://www.cpuc.ca.gov/-/media/cpuc-website/files/uploadedfiles/cpucwebsite/content/news_room/newsupdates/2020/sce-may-27-30-2020-psps-post-event-report.pdf,,B,,,,,
208,yes,sce__sce_nov_2326_2019_psps_postevent_report,SCE,2019,claims_reported,low_confidence,How many claims does the report say were filed against the utility because of this PSPS event?,one_or_more; zero; not_stated,3;4;11;12,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019/sce-nov-2326-2019-psps-postevent-report.pdf,,B,,,,,
145,yes,sce__sce_nov_2326_2019_psps_postevent_report,SCE,2019,complaints_reported,low_confidence,How many complaints does the report say were received about this PSPS event?,one_or_more; zero; not_stated,3;4;11;12,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019/sce-nov-2326-2019-psps-postevent-report.pdf,,B,,,,,
283,yes,sce__sce_nov_2326_2019_psps_postevent_report,SCE,2019,mbl_advance_notice,low_confidence,"Did every Medical Baseline (MBL) customer who lost power in this event have a notification delivered before their power was shut off? A delivered notification or a door-hanger visit counts even if the customer did not confirm receipt. MBL customers who were in scope but never lost power do not count. If the pages say no customers were de-energized in this event, choose not_applicable.",all_notified; some_not_notified; not_stated; not_applicable,3;4;7;14;15,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019/sce-nov-2326-2019-psps-postevent-report.pdf,,B,,,,,
47,no,sce__sce_oct_16_2020_psps_post_event_report,SCE,2020,canceled_after_notice,no_matching_page,Were any customers or areas notified of a possible power shutoff in this event but then not de-energized?,yes; no; not_stated,,https://www.cpuc.ca.gov/-/media/cpuc-website/files/uploadedfiles/cpucwebsite/content/news_room/newsupdates/2020/sce-oct-16-2020-psps-post-event-report.pdf,,B,,,,,
78,no,sce__sce_oct_16_2020_psps_post_event_report,SCE,2020,mbl_advance_notice,low_confidence,"Did every Medical Baseline (MBL) customer who lost power in this event have a notification delivered before their power was shut off? A delivered notification or a door-hanger visit counts even if the customer did not confirm receipt. MBL customers who were in scope but never lost power do not count. If the pages say no customers were de-energized in this event, choose not_applicable.",all_notified; some_not_notified; not_stated; not_applicable,38,https://www.cpuc.ca.gov/-/media/cpuc-website/files/uploadedfiles/cpucwebsite/content/news_room/newsupdates/2020/sce-oct-16-2020-psps-post-event-report.pdf,,B,,,,,
112,no,sce__sce_october_11_2021_psps_post_event_report,SCE,2021,mbl_advance_notice,low_confidence,"Did every Medical Baseline (MBL) customer who lost power in this event have a notification delivered before their power was shut off? A delivered notification or a door-hanger visit counts even if the customer did not confirm receipt. MBL customers who were in scope but never lost power do not count. If the pages say no customers were de-energized in this event, choose not_applicable.",all_notified; some_not_notified; not_stated; not_applicable,9;10;21;22;26;27;75;79,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2021/sce-october-11-2021-psps-post-event-report.pdf,,B,,,,,
255,no,sce__sce_post_event_reporting_october_21_through_october_26_2019,SCE,2019,mbl_advance_notice,low_confidence,"Did every Medical Baseline (MBL) customer who lost power in this event have a notification delivered before their power was shut off? A delivered notification or a door-hanger visit counts even if the customer did not confirm receipt. MBL customers who were in scope but never lost power do not count. If the pages say no customers were de-energized in this event, choose not_applicable.",all_notified; some_not_notified; not_stated; not_applicable,3;4;17;18,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2019/sce-psp-post-event-report-oct-2126-2019-11262019.pdf,,B,,,,,
17,no,sce__sce_psps_post_event_report_10_11_2023_event,SCE,2023,all fields,conflicting_sources,A partial correction was filed; check whether it changes any extracted value.,,,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2023/sce-psps-post-event-report-10-11-2023-event.pdf,correction: https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2023/r1812005-sce-corrections-to-2023-psps-post-event-reports.pdf,B,,,,,
131,no,sce__sce_psps_post_event_report_10_11_2023_event,SCE,2023,wind_threshold_cited,low_confidence,Does the report state that observed or forecast wind speeds or gusts met or exceeded the utility's de-energization threshold or wind criterion in an area that was de-energized?,met; not_met; not_stated,8;9;10;11;12;17;18;62,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2023/sce-psps-post-event-report-10-11-2023-event.pdf,,B,,,,,
18,no,sce__sce_psps_post_event_report_7_11_2023_event,SCE,2023,all fields,conflicting_sources,A partial correction was filed; check whether it changes any extracted value.,,,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2023/sce-psps-post-event-report-7-11-2023-event.pdf,correction: https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2023/r1812005-sce-corrections-to-2023-psps-post-event-reports.pdf,B,,,,,
77,no,sce__sce_psps_post_event_report_7_11_2023_event,SCE,2023,canceled_after_notice,low_confidence,Were any customers or areas notified of a possible power shutoff in this event but then not de-energized?,yes; no; not_stated,8;9;19;20;24;26;27;28,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2023/sce-psps-post-event-report-7-11-2023-event.pdf,,B,,,,,
173,no,sce__sce_psps_post_event_report_7_11_2023_event,SCE,2023,mbl_advance_notice,low_confidence,"Did every Medical Baseline (MBL) customer who lost power in this event have a notification delivered before their power was shut off? A delivered notification or a door-hanger visit counts even if the customer did not confirm receipt. MBL customers who were in scope but never lost power do not count. If the pages say no customers were de-energized in this event, choose not_applicable.",all_notified; some_not_notified; not_stated; not_applicable,8;9;20;21;26;27;43;46,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2023/sce-psps-post-event-report-7-11-2023-event.pdf,,B,,,,,
19,yes,sce__sce_psps_post_event_report_7_18_2023_event,SCE,2023,all fields,conflicting_sources,A partial correction was filed; check whether it changes any extracted value.,,,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2023/sce-psps-post-event-report-7-18-2023-event.pdf,correction: https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2023/r1812005-sce-corrections-to-2023-psps-post-event-reports.pdf,B,,,,,
228,yes,sce__sce_psps_post_event_report_7_18_2023_event,SCE,2023,wind_threshold_cited,low_confidence,Does the report state that observed or forecast wind speeds or gusts met or exceeded the utility's de-energization threshold or wind criterion in an area that was de-energized?,met; not_met; not_stated,8;9;10;12;17;18;29;60,https://www.cpuc.ca.gov/-/media/cpuc-website/divisions/safety-and-enforcement-division/reports/psps-post-event-reports/2023/sce-psps-post-event-report-7-18-2023-event.pdf,,B,,,,,
